#,Category,Subcategory,Parasha,Title,Date,Language,Link
1965,פרשת השבוע,ספר שמות,וארא,"פרשת וארא - עשרת המכות , עשרת הספירות , וגילוי שם הויה",17-Jan-23,עברית,https://www.youtube.com/watch?v=pXh997imA00
1966,פרשת השבוע,ספר שמות,וארא,"""פרשת וארא - סוד ארבעת ""לשונות הגאולה",17-Jan-23,עברית,https://www.youtube.com/watch?v=0oJTYT-KUfQ
1967,פרשת השבוע,ספר שמות,וארא,פרשת וארא - ה״גאולה״ מחייבת יציאה מ״איזור הנוחות״,9-Jan-24,עברית,https://www.youtube.com/watch?v=0tzlVSiyolI
1968,פרשת השבוע,ספר שמות,וארא,פרשת וארא - המכה הראשונה - ביאור עניין ״מכת הדם״,9-Jan-24,עברית,https://www.youtube.com/watch?v=7Z_EZ_MMr6Q
1969,פרשת השבוע,ספר שמות,וארא,פרשת וארא - עומק עניין ה״נחש״ ה״תנין״ וה״לויתן״,21-Jan-25,עברית,https://www.youtube.com/watch?v=aw6Yi9v4s3g
1970,פרשת השבוע,ספר שמות,וארא,פרשת וארא - סוד הגאולה ״וגאלתי״ ״ולקחתי״ ״והבאתי״,22-Jan-25,עברית,https://www.youtube.com/watch?v=y3X7zoRBz6k
1971,פרשת השבוע,ספר שמות,וארא,פרשת וארא - ידיעת מציאות ה' כמהווה את כל המציאות מתגלית ביציאת מצרים,13-Jan-26,עברית,https://www.youtube.com/watch?v=kziUCQ88sj4
1972,פרשת השבוע,ספר שמות,וארא,"פרשת וארא - ""שלש עשרה עיקרים"" - בתוך תהליך היציאה ממצרים - כבסיס ליהדות",14-Jan-26,עברית,https://www.youtube.com/watch?v=2psOAV2P2pI
1973,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - תורת אמת,2-Feb-15,אנגלית,https://www.youtube.com/watch?v=9oNckZuBPaQ
1974,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - הדברה החמישית - כבוד אב ואם,28-Jan-16,עברית,https://www.youtube.com/watch?v=Upa4wgFVjUk
1975,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - הדברה החמישית - כבוד אב ואם,30-Jan-18,אנגלית,https://www.youtube.com/watch?v=jwY1uAz_AAA
1976,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - ״בין יתרו לבין עמלק״,1-Feb-18,עברית,https://www.youtube.com/watch?v=SQQ-aijz9oM
1977,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - מעמד הר סיני,1-Feb-18,עברית,https://www.youtube.com/watch?v=DtOb3iBUbGg
1978,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - ״עשרת הדברות״,20-Jan-19,עברית,https://www.youtube.com/watch?v=DWqW0VeeuZY
1979,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - קבלת התורה ברצון או בכפיה,22-Jan-19,עברית,https://www.youtube.com/watch?v=piCpvt274Ks
1980,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - ״מעמד הר סיני״,22-Jan-19,עברית,https://www.youtube.com/watch?v=Ubff91A4_5c
1981,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - ״עשרת הדברות ומשמעותן״,13-Feb-20,עברית,https://www.youtube.com/watch?v=9Uwedpho730
1982,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - עמלק מול יתרו,14-Feb-20,עברית,https://www.youtube.com/watch?v=ZFzh1sQf2e0
1983,פרשת השבוע,ספר שמות,יתרו,"פרשת יתרו - ה""חתונה"" של ההיסטוריה",1-Feb-21,עברית,https://www.youtube.com/watch?v=epRn9rlW0dI
1984,פרשת השבוע,ספר שמות,יתרו,"פרשת יתרו - ""הצעת יתרו לגבי ""מערכת המשפט",2-Feb-21,עברית,https://www.youtube.com/watch?v=SiSFLz-ZK4o
1985,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - המשמעות הדרמטית של כריתת הברית בהר סיני,17-Jan-22,עברית,https://www.youtube.com/watch?v=wzP288rG5Mg
1986,פרשת השבוע,ספר שמות,יתרו,"פרשת יתרו - עומק הקשר בין ישראל ל""יסוד"" של קיום המציאות",18-Jan-22,עברית,https://www.youtube.com/watch?v=A4sRfrxz1a8
1987,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - הפרמטרים לבחירת שופטים ראויים בישראל,6-Feb-23,עברית,https://www.youtube.com/watch?v=5hW1-330m8w
1988,פרשת השבוע,ספר שמות,יתרו,"?פרשת יתרו - ""תורה משמים"" ו""מיהו יהודי""",7-Feb-23,עברית,https://www.youtube.com/watch?v=dNTQsEuodAA
1989,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - מה הייתה התורה שלפני הבריאה?,30-Jan-24,אנגלית,https://www.youtube.com/watch?v=kC_oy5QeNys
1990,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - חשיבות וחומרת מצות ״כיבוד הורים״,30-Jan-24,עברית,https://www.youtube.com/watch?v=Knv1aCU_3n0
1991,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - המשמעות הפילוסופית של מתן תורה - ״תורת אמת״,31-Jan-24,עברית,https://www.youtube.com/watch?v=qdV14cz21qk
1992,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - המשמעויות מבחינה היסטורית של ה״ברית״ בין עם ישראל לבין הקב״ה,12-Feb-25,עברית,https://www.youtube.com/watch?v=ffG8T2yAv1Y
1993,פרשת השבוע,ספר שמות,יתרו,פרשת יתרו - בחירה מתוך אהבה - החתונה הגדולה מכולן,3-Feb-26,עברית,https://www.youtube.com/watch?v=rRXlj4wvTx8
1994,פרשת השבוע,ספר שמות,יתרו,"פרשת יתרו - ""מתן תורה"" - עשרת הדיברות כוללות את כל התורה כולה",4-Feb-26,עברית,https://www.youtube.com/watch?v=hLaqPD-YnH4
1995,פרשת השבוע,ספר ויקרא,אחרי מות,?למי שייכת ארץ ישראל,13-May-14,עברית,https://www.youtube.com/watch?v=VlgIAiuj13E
1996,פרשת השבוע,ספר ויקרא,אחרי מות,סוד הקיום בארץ - חלק א,3-May-16,עברית,https://www.youtube.com/watch?v=R15pmZCbXDg
1997,פרשת השבוע,ספר ויקרא,אחרי מות,חוקי הגויים,5-May-16,עברית,https://www.youtube.com/watch?v=YgjyuYn9WJk
1998,פרשת השבוע,ספר ויקרא,אחרי מות,"למי שייכת ארץ ישראל ? - מה היא ""זכותינו על הארץ",3-May-17,עברית,https://www.youtube.com/watch?v=yJdoJBf__2k
1999,פרשת השבוע,ספר ויקרא,אחרי מות,סוד הקיום בארץ,2-May-19,אנגלית,https://www.youtube.com/watch?v=sV8b2V8Ap3A
2000,פרשת השבוע,ספר ויקרא,אחרי מות,פרשת אחרי מות-קדושים - תנאי הקיום לאור קדושת ארץ ישראל,28-Apr-20,עברית,https://www.youtube.com/watch?v=leleQbQGa9A
2001,פרשת השבוע,ספר ויקרא,אחרי מות,פרשת אחרי מות-קדושים - איסור הליכה בחוקות הגויים,30-Apr-20,עברית,https://www.youtube.com/watch?v=i8tubjr1DM4
2002,פרשת השבוע,ספר ויקרא,אחרי מות,"""חוקים"" הם נגזרת של תפיסת המציאות",20-Apr-21,עברית,https://www.youtube.com/watch?v=qv_f6_G2b-w
2003,פרשת השבוע,ספר ויקרא,אחרי מות,קשר הגומלין בין ה״נפש״ וה״דם״,26-Apr-22,עברית,https://www.youtube.com/watch?v=IzNw-qlonRo
2004,פרשת השבוע,ספר ויקרא,אחרי מות,בחינת סוגיית ״זכותינו על ארץ ישראל״ן,26-Apr-22,עברית,https://www.youtube.com/watch?v=5ZRn_gWDoWM
2005,פרשת השבוע,ספר ויקרא,אחרי מות,פרשת אחרי מות קדושים - מה הופך אדם ל״קדוש״,25-Apr-23,עברית,https://www.youtube.com/watch?v=nsOuSCuinJw
2006,פרשת השבוע,ספר ויקרא,אחרי מות,פרשת אחרי מות קדושים - מדוע ה״שוויון״ הוא ערך רע ומסוכן,25-Apr-23,עברית,https://www.youtube.com/watch?v=rE07Zi8D0Hk
2007,פרשת השבוע,ספר ויקרא,אחרי מות,פרשת אחרי מות-קדושים - מצוות חובת ההיבדלות של ישראל מאומות העולם,6-May-25,עברית,https://www.youtube.com/watch?v=iANg_aFEl_A
2008,פרשת השבוע,ספר ויקרא,אחרי מות,"פרשת אחרי מות קדושים - ביאור עניין ""קדושת השם"" והכינוי ״הקדוש ברוך הוא""",21-Apr-26,עברית,https://www.youtube.com/watch?v=arH5jFUXMwc
2009,פרשת השבוע,ספר ויקרא,בחוקתי,הברית בין השם לעם ישראל והשלכותיה להיסטוריה,1-Jun-16,עברית,https://www.youtube.com/watch?v=b7Yrx7_koH8
2010,פרשת השבוע,ספר ויקרא,בחוקתי,הקשר המסתורי בין ״נבואות התוכחה״ לחג השבועות,8-May-18,עברית,https://www.youtube.com/watch?v=C9SqiORLsmU
2011,פרשת השבוע,ספר ויקרא,בחוקתי,המצב הביטחוני בארץ ישראל,17-May-22,עברית,https://www.youtube.com/watch?v=l8gdhuH9RTg
2012,פרשת השבוע,ספר ויקרא,בחוקתי,פרשת בחוקותי - “ורדו בכם שונאיכם״ - האויב שבפנים,26-May-24,עברית,https://www.youtube.com/watch?v=79nwwccYTOM
2013,פרשת השבוע,ספר ויקרא,בחוקתי,פרשת בחוקותי - כל ישראל ערבים זה (בזה) לזה,28-May-24,עברית,https://www.youtube.com/watch?v=NvuYDd5yxSs
2014,פרשת השבוע,ספר ויקרא,בחוקתי,פרשת בחוקותי - המלחמה הבלתי נגמרת בארץ,21-May-25,עברית,https://www.youtube.com/watch?v=YLOmzfW4bXk
2015,פרשת השבוע,ספר ויקרא,בהר,"""הבנת עומק עניין ה""שמיטה"" וה""יובל",5-May-14,עברית,https://www.youtube.com/watch?v=8HxIY5B8GIA
2016,פרשת השבוע,ספר ויקרא,בהר,סוד הספרה שבע,23-May-16,עברית,https://www.youtube.com/watch?v=PSPGvc2SmCI
2017,פרשת השבוע,ספר ויקרא,בהר,"""פרשת בהר-בחוקתי - ""ונתתי שלום בארץ"" - מהות ה""שלום",16-May-17,עברית,https://www.youtube.com/watch?v=gW989H00D4Y
2018,פרשת השבוע,ספר ויקרא,בהר,פרשת בהר-בחקתי - ״שמיטה ויובל״ וחשבון שנות הגלות,12-May-20,עברית,https://www.youtube.com/watch?v=tz-gBbITY4o
2019,פרשת השבוע,ספר ויקרא,בהר,"פרשת בהר בחוקותי - ה""יובל"" וה""גאולה""",4-May-21,עברית,https://www.youtube.com/watch?v=e0Z8U909KSE
2020,פרשת השבוע,ספר ויקרא,בהר,על ״יש״ ועל ״אין״ - המשמעות הפילוסופית והקבלית,10-May-22,עברית,https://www.youtube.com/watch?v=LScGuaQ_vlE
2021,פרשת השבוע,ספר ויקרא,בהר,פרשת בהר בחוקותי - קדושת המקום וקדושת הזמן והשלכותיהם,9-May-23,עברית,https://www.youtube.com/watch?v=3DCOAzXPtEY
2022,פרשת השבוע,ספר ויקרא,אמור,שבת תחילה למקראי קודש,28-Apr-14,עברית,https://www.youtube.com/watch?v=xAgWg9Nv9N0
2023,פרשת השבוע,ספר ויקרא,אמור,מצוות קידוש השם,30-Apr-14,עברית,https://www.youtube.com/watch?v=c_mDLgS-FNg
2024,פרשת השבוע,ספר ויקרא,אמור,עומק ענין ספירת העומר,18-May-16,עברית,https://www.youtube.com/watch?v=Aszn8wn784A
2025,פרשת השבוע,ספר ויקרא,אמור,"""יום הזיכרון - משמעות המושג ""למות על קידוש השם",1-May-17,עברית,https://www.youtube.com/watch?v=A-EpvIHU3Y4
2026,פרשת השבוע,ספר ויקרא,אמור,נשגבותה של קדושת הזמן,14-May-19,עברית,https://www.youtube.com/watch?v=3TDKQylbiOQ
2027,פרשת השבוע,ספר ויקרא,אמור,ספירת העומר - סוד המניין לתבואת הארץ,5-May-20,עברית,https://www.youtube.com/watch?v=Sl5NFQTrPsY
2028,פרשת השבוע,ספר ויקרא,אמור,ספירת ה״עומר״ המסע ממצרים להר סיני,5-May-20,עברית,https://www.youtube.com/watch?v=PDRevYtlepM
2029,פרשת השבוע,ספר ויקרא,אמור,ביאור ה״קידוש״ של שבת,7-May-20,עברית,https://www.youtube.com/watch?v=Vh4bHmajsPI
2030,פרשת השבוע,ספר ויקרא,אמור,עומק מהותה של ספירת העומר,3-May-22,עברית,https://www.youtube.com/watch?v=jUelqGBxqzg
2031,פרשת השבוע,ספר ויקרא,אמור,"""ה""מועד"" וה""יעד"" - השליטה על ה""זמן",9-May-22,עברית,https://www.youtube.com/watch?v=fFnaaLl0ngY
2032,פרשת השבוע,ספר ויקרא,אמור,פרשת אמור - ספירת העומר - מט' שערי הטומאה מול מט' שערי הבינה,2-May-23,עברית,https://www.youtube.com/watch?v=O3f_wHtFtzY
2033,פרשת השבוע,ספר ויקרא,אמור,פרשת אמור - עניין ״קידוש השם״ - ושמך הגדול עלינו קראת,2-May-23,עברית,https://www.youtube.com/watch?v=0RdamZWCieA
2034,פרשת השבוע,ספר ויקרא,אמור,פרשת אמור - איך ומדוע קרבן העומר הוא סוד זכאותינו לארץ ישראל,14-May-24,עברית,https://www.youtube.com/watch?v=zAEH90AdKpM
2035,פרשת השבוע,ספר ויקרא,אמור,פרשת אמור - נשגבותה של קדושת הזמן,14-May-25,עברית,https://www.youtube.com/watch?v=tKUe5ck7meU
2036,פרשת השבוע,ספר ויקרא,אמור,"פרשת אמור - מהות היהדות סוד שלשת הקדושות , קדושת הזמן , קדושת המקום , וקדושת האדם",28-Apr-26,עברית,https://www.youtube.com/watch?v=F3R0W8i9GeY
2037,פרשת השבוע,ספר ויקרא,אמור,"פרשת אמור - הקשר המיסתורי בין ספירת וקרבן ה״עומר"" לזכותינו על ""ארץ ישראל""",29-Apr-26,עברית,https://www.youtube.com/watch?v=BEXVaeMDlI8
2038,פרשת השבוע,ספר ויקרא,קדושים,ואהבת לרעך כמוך,4-Dec-14,עברית,https://www.youtube.com/watch?v=GVH77eyqyek
2039,פרשת השבוע,ספר ויקרא,קדושים,סוד הקיום בארץ - חלק ב,10-May-16,עברית,https://www.youtube.com/watch?v=a8VDh3Wx8lU
2040,פרשת השבוע,ספר ויקרא,קדושים,"""הקשר בין ""קדושה"" ל""מצוות שבין אדם לחברו",12-May-16,עברית,https://www.youtube.com/watch?v=AKl7pndeiqQ
2041,פרשת השבוע,ספר ויקרא,קדושים,מלחמת הסטרא אחרא ב״קדושת עם ישראל״,26-Apr-18,עברית,https://www.youtube.com/watch?v=6YFhpuE4je8
2042,פרשת השבוע,ספר ויקרא,קדושים,בין אדם לחברו וכבוד הבריות,7-May-19,עברית,https://www.youtube.com/watch?v=e8usobJPR50
2043,פרשת השבוע,ספר ויקרא,קדושים,בין אדם לחברו,9-May-19,אנגלית,https://www.youtube.com/watch?v=ZNxfGHpQUHI
2044,פרשת השבוע,ספר ויקרא,קדושים,מצוות כיבוד ומורא אב ואם,28-Apr-20,עברית,https://www.youtube.com/watch?v=SPDmjuC_Vwg
2045,פרשת השבוע,ספר ויקרא,קדושים,"""יחסים חברתיים"" בתוך עם ישראל",2-May-22,עברית,https://www.youtube.com/watch?v=ijxdO-quZRs
2046,פרשת השבוע,ספר ויקרא,קדושים,פרשת קדושים - כל ה״יהדות״ על רגל אחת,7-May-24,עברית,https://www.youtube.com/watch?v=RKrHSjWV20A
2047,פרשת השבוע,ספר ויקרא,קדושים,"פרשת קדושים - ביאור המושג ״קדושה״ , ומדוע ואיך עם ישראל הוא ״עם קדוש״",7-May-25,עברית,https://www.youtube.com/watch?v=6Fitbxzh1Lk
2048,פרשת השבוע,ספר ויקרא,קדושים,"פרשת אחרי מות קדושים - מהי משמעות המושג - ״קדושה"" - ״קדושים תהיו״",22-Apr-26,עברית,https://www.youtube.com/watch?v=Hm8fk4lF5Cg
2049,פרשת השבוע,ספר ויקרא,מצורע,דיבור נגטיבי מחייב בידוד מחוץ למחנה,14-Apr-16,עברית,https://www.youtube.com/watch?v=6ZJ6P70D1gA
2050,פרשת השבוע,ספר ויקרא,מצורע,פרשת מצורע - הרמז הנפלא על בית המקדש חורבנו ובנינו לעתיד לבא,5-Apr-22,עברית,https://www.youtube.com/watch?v=lwYjYzOoT9s
2051,פרשת השבוע,ספר ויקרא,שמיני,מדוע אסור ליהודים לאכול חזיר ואוכל לא כשר,31-Mar-16,עברית,https://www.youtube.com/watch?v=Zg8SQkEurb0
2052,פרשת השבוע,ספר ויקרא,שמיני,נשיאת כפיים הראשונה של אהרן הכהן,10-Apr-18,עברית,https://www.youtube.com/watch?v=BoZ2OIRUfJw
2053,פרשת השבוע,ספר ויקרא,שמיני,סוד הסיפרה שמונה,26-Mar-19,עברית,https://www.youtube.com/watch?v=BmyPYZfgRvM
2054,פרשת השבוע,ספר ויקרא,שמיני,עניין סוד פרה אדומה,26-Mar-19,עברית,https://www.youtube.com/watch?v=d_FKdDA5zLs
2055,פרשת השבוע,ספר ויקרא,שמיני,המזון והשפעתו על הנפש,6-Apr-21,עברית,https://www.youtube.com/watch?v=uGHBmWtB3rU
2056,פרשת השבוע,ספר ויקרא,שמיני,פרשת שמיני - על אוכל ו״מצב הרוח״,22-Mar-22,עברית,https://www.youtube.com/watch?v=7B4tzJhajBI
2057,פרשת השבוע,ספר ויקרא,שמיני,"פרשת שמיני - ""ואת החזיר"" - זו מלכות רומי , אדום - החיה הרביעית",2-Apr-24,עברית,https://www.youtube.com/watch?v=c8sG4MODRQ4
2058,פרשת השבוע,ספר ויקרא,שמיני,פרשת שמיני - ״אתה זה מה שאתה אוכל״ - על אוכל ומצב ה״רוח״,22-Apr-25,עברית,https://www.youtube.com/watch?v=xjBi8hMFOvQ
2059,פרשת השבוע,ספר ויקרא,תזריע,ברית מילה - סוד הסיפרה שמונה,24-Mar-14,עברית,https://www.youtube.com/watch?v=_jAv7QrgPIQ
2060,פרשת השבוע,ספר ויקרא,תזריע,עומק מצוות ברית מילה,2-Apr-19,עברית,https://www.youtube.com/watch?v=ILq6-NL9ys4
2061,פרשת השבוע,ספר ויקרא,תזריע,פרשת תזריע-מצורע- מבט רציונאלי על מושגי הטומאה והטהרה,21-Apr-20,עברית,https://www.youtube.com/watch?v=s3zSzi54dNM
2062,פרשת השבוע,ספר ויקרא,תזריע,פרשת תזריע-מצורע - סוד הטהרה מטומאה באמצעות מי המקווה,23-Apr-20,עברית,https://www.youtube.com/watch?v=dZQvWt1C3Gw
2063,פרשת השבוע,ספר ויקרא,תזריע,"פרשת תזריע - סוד עניין ה""לידה"" ו""כח החיים",29-Mar-22,עברית,https://www.youtube.com/watch?v=S8v6KbPKzCc
2064,פרשת השבוע,ספר ויקרא,תזריע,פרשת תזריע-מצורע - התכונה הדואלית של המים,17-Apr-23,עברית,https://www.youtube.com/watch?v=E3J2p2PuJtI
2065,פרשת השבוע,ספר ויקרא,תזריע,פרשת תזריע-מצורע - ה״נגעים״ והדיבור הנגטיבי,18-Apr-23,עברית,https://www.youtube.com/watch?v=_iErc7Ztgtw
2066,פרשת השבוע,ספר ויקרא,תזריע,פרשת תזריע - סוד כח הטהרה של המים,9-Apr-24,עברית,https://www.youtube.com/watch?v=JuohALbknmo
2067,פרשת השבוע,ספר ויקרא,תזריע,פרשת תזריע-מצורע - הקשר המסתורי בין ״נגע הצרעת״ לבין ״לשון הרע״,29-Apr-25,עברית,https://www.youtube.com/watch?v=KcxTStDwGLw
2068,פרשת השבוע,ספר ויקרא,תזריע,"פרשת תזריע-מצורע - ""מצורע - מוציא רע"" , כח הדיבור , וכמה חמור השימוש בו לרעה",15-Apr-26,עברית,https://www.youtube.com/watch?v=BQOTeLo2Rqo
2069,פרשת השבוע,ספר ויקרא,תזריע,"פרשת תזריע - “ברית המילה” - סוד הסרת ""קליפת כנען"" , וכיבוש ארץ ישראל",16-Apr-26,עברית,https://www.youtube.com/watch?v=3OXpfNTGqaM
2070,פרשת השבוע,ספר ויקרא,תזריע,"הסוד של ""ברית מילה"" - חלק א' -",16-Apr-26,אנגלית,https://www.youtube.com/watch?v=dkrnV3-6vdY
2071,פרשת השבוע,ספר ויקרא,תזריע,"הסוד של ""ברית מילה"" - חלק ב' -",23-Apr-26,עברית,https://www.youtube.com/watch?v=mla60j3WsyU
2072,פרשת השבוע,ספר ויקרא,צו,פרשת צו - שבעת ימי המילואים,2-Dec-14,עברית,https://www.youtube.com/watch?v=v1Em5woBYIA
2073,פרשת השבוע,ספר ויקרא,צו,פרשת צו - עומק עניין ״שמן המשחה״ ו״המלך המשיח״,15-Mar-22,עברית,https://www.youtube.com/watch?v=njiAV2aPgZA
2074,פרשת השבוע,ספר ויקרא,צו,פרשת צו - ה״אש״ על מוקדה - האש העליונה והאש התחתונה,28-Mar-23,עברית,https://www.youtube.com/watch?v=rqkugnpLCHo
2075,פרשת השבוע,ספר ויקרא,צו,פרשת צו - סוד ההיתר להקריב חמץ על המזבח בקרבן תודה,25-Mar-26,עברית,https://www.youtube.com/watch?v=GcFPfJDGYbQ
2076,פרשת השבוע,ספר ויקרא,ויקרא,פרשת ויקרא - הבנת מהות עניין הקרבנות,3-Mar-14,עברית,https://www.youtube.com/watch?v=wB89GROxUyU
2077,פרשת השבוע,ספר ויקרא,ויקרא,"פרשת ויקרא - ""פשר עניין ה""קרבנות",28-Mar-17,עברית,https://www.youtube.com/watch?v=LCeD175lCw0
2078,פרשת השבוע,ספר ויקרא,ויקרא,פרשת ויקרא - עומק עניין ה״קריאה״ למשה,14-Mar-19,עברית,https://www.youtube.com/watch?v=zdw60MjuRso
2079,פרשת השבוע,ספר ויקרא,ויקרא,פרשת ויקרא - מה ההגיון בעניין הקרבת קרבנות,23-Mar-20,עברית,https://www.youtube.com/watch?v=9Qkg_Pewrh0
2080,פרשת השבוע,ספר ויקרא,ויקרא,פרשת ויקרא - הסוד והנסתר ב״חמץ״ וב״מצה״,16-Mar-21,עברית,https://www.youtube.com/watch?v=4w1hfxLCnM0
2081,פרשת השבוע,ספר ויקרא,ויקרא,פרשת ויקרא - סוד ״ברית מלח עולם״,8-Mar-22,עברית,https://www.youtube.com/watch?v=-l_SGgCj3GM
2082,פרשת השבוע,ספר ויקרא,ויקרא,פרשת ויקרא - עומק עניין ה״קורבנות״,21-Mar-23,עברית,https://www.youtube.com/watch?v=3saXyPn6ts8
2083,פרשת השבוע,ספר ויקרא,ויקרא,פרשת ויקרא - עומק עניין ה״חמץ״ וה״מצה״,2-Apr-25,עברית,https://www.youtube.com/watch?v=EVfORr6QMeE
2084,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 1 - אות א׳-ט׳,12-May-21,עברית,https://youtu.be/7xEHUqBNXtY
2085,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 2 - אות י׳-יח׳,"May 19, 2021",עברית,https://youtu.be/YYNNFeVK-Vs
2086,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 3 - אות יט׳-לא׳,"May 26, 2021",עברית,https://youtu.be/numsuTLoJgE
2087,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 4 - אות לב׳- לו׳,"Jun 2, 2021",עברית,https://youtu.be/GvybmS2r4cE
2088,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 5 - אות לו׳,"Jun 9, 2021",עברית,https://youtu.be/Qo2JycasrWo
2089,"ספרי הרמח""ל",דעת תבונות,,'ספר ״דעת תבונות״ - שיעור מס . 6 - אות לז׳-מ,"Jun 16, 2021",עברית,https://youtu.be/m-6w99KC-PE
2090,"ספרי הרמח""ל",דעת תבונות,,'ספר ״דעת תבונות״ - שיעור מס . 7 - אות מ,"Jun 23, 2021",עברית,https://youtu.be/RHEIwgOWvHE
2091,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 8 - אות מ'-מב',"Jun 30, 2021",עברית,https://youtu.be/kCgQGjTMD0w
2092,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 9 - אות מג'-מו',"Jul 7, 2021",עברית,https://youtu.be/XI-6Qt4QOFs
2093,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 10 - אות מו'-מח',"Jul 14, 2021",עברית,https://youtu.be/ZNnz0ssRtwo
2094,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 11 - אות מח'-נ',"Jul 21, 2021",עברית,https://youtu.be/g3iCpfp74g4
2095,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 12 - אות נא'-נד',"Jul 28, 2021",עברית,https://www.youtube.com/watch?v=c6EIJACssGg
2096,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 13 - אות נה'-סה',"Aug 4, 2021",עברית,https://www.youtube.com/watch?v=uMfrqtMaViE
2097,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 14 - אות סו'-עא',"Aug 11, 2021",עברית,https://youtu.be/3EpM8QUCf4M
2098,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 15 - אות עב',"Aug 18, 2021",עברית,https://youtu.be/vdQo7Ti-Cgo
2099,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 15 - אות עב',"Aug 18, 2021",עברית,https://youtu.be/vdQo7Ti-Cgo
2100,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 16 - אות עג'-עח',"Aug 25, 2021",עברית,https://youtu.be/MFG3za2-aeA
2101,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 17 - אות עט'-פ',"Sep 1, 2021",עברית,https://youtu.be/yGum1qRNSZY
2102,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 18 - אות פ',6-Oct-21,עברית,https://youtu.be/WVm2cHpIiZg
2103,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 19 - אות פא'-פח',13-Oct-21,עברית,https://youtu.be/_TWGb0ruapA
2104,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 20 - אות פח'-ק',20-Oct-21,עברית,https://youtu.be/mPSyS-DlbeM
2105,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 21 - אות קא'-קיד',27-Oct-21,עברית,https://youtu.be/nfB_LP6rECc
2106,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 22 - אות קטו'-קיח',3-Nov-21,עברית,https://youtu.be/y_fAczdBfrE
2107,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 23 - אות קיח'-קכא',10-Nov-21,עברית,https://youtu.be/T67UX2BV0Pk
2108,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 24 - אות קכב'-קכד',18-Nov-21,עברית,https://youtu.be/fGU789kHZwA
2109,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 25 - אות קכד'-קכו',24-Nov-21,עברית,https://youtu.be/XgCKgIRWnXk
2110,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 26 - אות קכו',1-Dec-21,עברית,https://youtu.be/QHyoPL9_hnQ
2111,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 27 - אות קכו'-קכט',8-Dec-21,עברית,https://youtu.be/_jBVPNCXzho
2112,"ספרי הרמח""ל",דעת תבונות,,ספר ״דעת תבונות״ - שיעור מס . 28 - אות קל',15-Dec-21,עברית,https://youtu.be/t1HvBryK99k
